,TOT_POP,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Physicians,Patient Care,Primary Care,Patient Care Primary Care,General Surgeons,Patient Care General Surgeons,nurse practitioners,physician assistants,Total Hospitals (2019),Internal Medicine,Medicine/General,Specialist,ICU Beds_x,Total Population,Population Aged 60+,COUNTY_NAME,STATE_NAME,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,anycondition_number,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,Heart disease_number,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_number,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,diabetes_number,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,CKD_number,Urban_rural_code
69,98105,8978,16258,374,10408,8407,8568,8544,4687,3153,218.2,193.1,84.8,77.9,6.9,6.5,59.74307581,26.51448682,3.66788915,39.72510452,67.17210553,127.0395166,14,95888,14980,618,15,34.5,32.3,36.7,28203,28.4,26.7,30.0,23248,4.8,4.3,5.3,3935,4.6,4.0,5.4,3797,7.3,6.7,7.9,5999,2.1,2.0,2.3,1752,4
70,14523,331,190,374,532,389,1635,488,246,296,227.6,206.5,88.0,80.5,6.8,6.3,337.0027907,170.7590267,28.52825085,247.3132538,367.1729552,782.5771259,110,578797,110038,136,16,34.4,32.4,36.3,3427,27.2,26.0,28.4,2523,5.4,4.9,6.1,1050,4.7,3.9,5.8,43,8.2,7.5,9.0,547,2.4,2.2,2.6,152,2
71,73703,7544,10228,374,9652,5658,5172,5294,2785,1831,227.6,206.5,88.0,80.5,6.8,6.3,41.56624358,21.06158018,3.518701496,30.5038511,45.28746027,96.52380436,8,75696,8478,673,16,33.4,31.4,35.5,20531,27.9,26.2,29.5,17137,4.3,3.9,4.7,2653,4.9,4.3,5.6,3007,7.1,6.6,7.6,4353,2.0,1.9,2.2,1245,4
72,26569,3107,3087,3336,2998,3338,3750,3516,2312,1125,230.9,214.6,77.3,72.9,8.3,7.6,17.44548633,5.862729898,0.62432722,11.74329772,11.2973497,38.38720509,7,27469,6714,694,17,59.4,57.2,61.4,12420,42.8,41.0,44.7,8955,13.8,12.6,15.1,2886,18.1,15.9,20.3,3788,18.8,17.5,20.1,3937,4.6,4.3,5.0,970,5
73,12726,1429,1403,1581,1482,1735,1937,1766,970,423,230.9,214.6,77.3,72.9,8.3,7.6,8.356026159,2.808126037,0.299039791,5.624796068,5.411196217,18.38667515,4,13276,2950,698,17,60.5,58.0,62.7,6126,42.3,40.4,44.2,4285,12.5,11.2,13.7,1269,17.0,14.6,19.3,1726,17.6,16.1,18.9,1784,4.3,3.9,4.7,433,6
74,20105,2336,2287,2661,2855,2788,2829,2367,1386,596,230.9,214.6,77.3,72.9,8.3,7.6,13.20115558,4.436380165,0.472433993,8.886258443,8.548805591,29.04794152,6,20866,4137,13,17,61.0,58.5,63.1,9676,42.9,41.1,44.7,6805,12.2,11.0,13.3,1934,17.0,14.7,19.3,2696,18.0,16.6,19.4,2862,4.2,3.9,4.6,669,6
75,6659,828,743,698,678,738,998,981,668,327,230.9,214.6,77.3,72.9,8.3,7.6,4.372369809,1.469378538,0.156475402,2.943227803,2.831459658,9.62100187,0,6744,1807,493,17,59.6,57.1,62.0,3109,41.9,39.7,43.9,2186,12.2,11.0,13.3,635,14.8,12.7,16.8,770,17.3,15.9,18.6,902,4.1,3.7,4.4,213,6
76,6120,791,658,775,741,634,804,887,551,279,230.9,214.6,77.3,72.9,8.3,7.6,4.01845671,1.350442507,0.1438098,2.704993866,2.60227258,8.842248303,0,6259,1667,128,17,59.6,57.6,61.5,2847,43.0,41.3,44.6,2055,12.2,11.2,13.4,584,15.1,13.1,17.0,721,19.2,18.0,20.4,919,4.5,4.1,4.8,213,5
77,26409,3463,3075,3050,3071,3189,3641,3744,2108,1068,230.9,214.6,77.3,72.9,8.3,7.6,17.34042864,5.827424211,0.620567487,11.67257892,11.22931643,38.1560352,7,27548,6579,716,17,66.2,64.0,68.2,13465,46.2,44.4,48.0,9404,13.6,12.2,15.0,2771,18.2,15.7,20.7,3707,19.7,18.2,21.1,4010,4.6,4.2,5.0,937,6
78,15126,1683,1880,1916,1550,1879,2289,2112,1243,574,230.9,214.6,77.3,72.9,8.3,7.6,9.931891535,3.337711334,0.355435791,6.685577976,6.431695268,21.8542235,0,15690,3700,721,17,60.6,58.3,62.9,7324,44.3,42.5,45.9,5351,12.6,11.4,13.9,1522,16.5,14.3,19.0,1999,18.8,17.3,20.2,2270,4.3,4.0,4.7,521,6
79,15571,2024,1980,1745,1795,2007,2191,2077,1222,530,230.9,214.6,77.3,72.9,8.3,7.6,10.22408324,3.435905274,0.36589255,6.882264622,6.620912801,22.49716476,6,15844,3685,39,17,61.1,58.7,63.3,7254,46.3,44.6,48.1,5500,11.8,10.8,13.0,1400,15.6,13.5,17.9,1850,16.4,15.2,17.7,1952,4.0,3.6,4.3,471,6
80,7033,736,739,850,908,906,1146,973,548,227,230.9,214.6,77.3,72.9,8.3,7.6,4.617942164,1.551905581,0.165263779,3.108532983,2.990487427,10.16136149,0,6717,1622,40,17,59.8,57.5,62.1,3400,44.4,42.3,46.5,2523,13.1,11.7,14.4,742,17.2,14.8,19.7,978,18.5,17.0,20.0,1051,4.3,4.0,4.7,247,6
81,10143,1233,1137,1180,1177,1312,1543,1372,799,390,230.9,214.6,77.3,72.9,8.3,7.6,6.660001047,2.238159861,0.238343596,4.483129539,4.312884114,14.65472623,0,10648,2421,724,17,59.8,57.6,62.1,4756,42.5,40.7,44.3,3379,12.6,11.4,13.8,1001,16.7,14.4,18.9,1324,17.8,16.4,19.2,1412,4.2,3.8,4.5,333,6
82,21899,2627,2530,2298,2593,2735,3181,3225,1873,837,230.9,214.6,77.3,72.9,8.3,7.6,14.37911495,4.832245174,0.514590003,9.67919292,9.311628631,31.63993392,6,23011,5498,725,17,64.2,62.1,66.2,11012,40.5,38.8,42.2,6950,12.9,11.7,14.2,2212,16.8,14.7,19.1,2891,18.7,17.2,20.1,3203,4.3,3.9,4.7,731,6
83,13257,1494,1618,1562,1454,1706,1958,1815,1100,550,230.9,214.6,77.3,72.9,8.3,7.6,8.704686373,2.925296784,0.311517406,5.859494065,5.636981632,19.15387022,0,13565,3211,473,17,60.1,57.5,62.4,6252,42.5,40.3,44.4,4422,12.7,11.5,14.0,1324,16.1,13.9,18.5,1679,17.6,16.1,19.0,1831,4.2,3.8,4.6,434,6
84,17408,2076,2129,2244,2419,2423,2338,1912,1341,526,230.9,214.6,77.3,72.9,8.3,7.6,11.43027686,3.841258687,0.409058988,7.694204774,7.402019782,25.15128406,0,17748,3649,727,17,64.1,62.2,65.9,8737,43.5,41.7,45.2,5927,13.0,12.0,14.1,1768,16.8,15.0,18.9,2289,19.1,18.0,20.2,2604,4.4,4.0,4.7,594,6
85,12362,1477,1543,1430,1347,1673,1859,1648,955,430,230.9,214.6,77.3,72.9,8.3,7.6,8.11701991,2.7278056,0.290486398,5.463910812,5.256420528,17.86076365,0,12783,2681,728,17,61.9,59.5,64.3,5947,44.3,42.3,46.2,4254,12.1,11.0,13.3,1165,15.9,13.7,18.1,1523,17.7,16.2,19.1,1697,4.1,3.7,4.4,389,6
86,11323,1145,1278,1531,1765,1474,1521,1414,785,410,230.9,214.6,77.3,72.9,8.3,7.6,7.434801524,2.498539299,0.266071629,5.004680644,4.814629481,16.35960417,0,12175,2520,318,17,60.3,58.3,62.3,5493,45.3,43.6,46.9,4124,10.5,9.6,11.6,960,13.8,12.0,15.7,1254,16.0,14.9,17.1,1454,3.6,3.4,3.9,331,6
87,6451,641,745,739,651,837,1002,953,594,289,230.9,214.6,77.3,72.9,8.3,7.6,4.23579481,1.423481146,0.151587749,2.851293371,2.743016407,9.320481013,0,6381,1692,729,17,59.5,57.2,61.6,3129,43.8,41.8,45.7,2303,11.8,10.7,13.0,620,14.8,12.8,16.8,778,16.8,15.5,18.2,886,4.0,3.6,4.3,208,5
88,4472,547,539,487,526,541,634,632,374,192,230.9,214.6,77.3,72.9,8.3,7.6,2.936362485,0.986793937,0.105084547,1.976590289,1.901529898,6.461198433,0,4497,1077,735,17,60.8,58.3,63.2,2105,44.5,42.5,46.8,1541,12.9,11.5,14.3,445,16.5,13.9,19.0,571,18.0,16.4,19.6,623,4.3,3.9,4.7,149,6
89,26092,3412,3037,2963,3204,3387,3768,3508,1906,907,230.9,214.6,77.3,72.9,8.3,7.6,17.13228308,5.75747482,0.613118515,11.53246731,11.09452551,37.69802985,32,27329,6143,52,17,60.6,58.5,62.6,12191,43.6,41.9,45.2,8767,11.6,10.4,12.8,2331,15.0,12.9,17.2,3016,16.7,15.3,18.0,3349,3.9,3.6,4.3,790,6
90,20468,2295,2319,2325,2287,2549,2861,2913,1987,932,230.9,214.6,77.3,72.9,8.3,7.6,13.43950522,4.516479941,0.480963888,9.046701707,8.703156072,29.57240821,0,20692,5282,439,17,60.0,57.8,62.1,9782,42.9,40.9,44.7,6990,12.4,11.2,13.5,2024,15.5,13.3,17.7,2530,18.1,16.6,19.3,2943,4.2,3.8,4.6,684,6
91,7177,858,924,745,817,868,1081,963,626,295,230.9,214.6,77.3,72.9,8.3,7.6,4.712494086,1.583680698,0.168647539,3.172179898,3.05171737,10.36941439,0,7251,1797,745,17,60.9,58.5,63.1,3366,40.5,38.5,42.3,2238,13.9,12.6,15.2,768,18.2,15.9,20.6,1005,19.2,17.8,20.7,1062,4.6,4.2,5.0,255,6
92,7037,1011,876,1149,863,801,883,757,443,254,260.3,231.8,84.1,75.8,9.1,7.8,3.569859772,1.158241305,0.238594689,3.785803066,2.706086595,11.3151266,0,7318,1369,761,18,64.8,63.0,66.6,3438,49.2,47.4,50.8,2609,12.1,11.3,12.8,639,14.7,13.4,16.0,778,22.4,21.3,23.5,1187,5.3,5.0,5.7,283,6
93,4462,558,557,428,420,426,633,720,478,242,260.3,231.8,84.1,75.8,9.1,7.8,2.263566051,0.734414197,0.15128741,2.400490732,1.715867328,7.174661769,0,4771,1350,787,18,64.8,63.1,66.5,2229,46.9,45.4,48.3,1613,14.8,13.8,15.8,510,16.4,14.8,18.0,565,25.3,24.1,26.5,870,6.2,5.8,6.6,212,6
94,14523,331,190,374,532,389,1635,488,246,296,330.2,305.7,128.9,119.7,12.1,11.7,241.2669866,121.9494951,7.457343224,176.5635675,245.2149919,492.1846528,72,289173,68027,493,19,33.8,31.7,35.9,3427,24.9,23.5,26.3,2523,6.6,5.9,7.3,1050,6.2,5.1,7.4,43,8.7,7.9,9.6,547,2.7,2.5,2.9,152,3
95,14523,331,190,374,532,389,1635,488,246,296,386.0,306.1,116.2,97.6,9.6,7.5,178.8010342,123.0694525,2.674260159,304.2238357,91.72712346,734.4588101,16,312495,57302,133,20,32.8,31.4,34.3,3427,24.5,23.6,25.5,2523,4.9,4.5,5.4,1050,4.6,3.9,5.4,43,9.2,8.6,9.8,547,2.4,2.3,2.5,152,2
96,14523,331,190,374,532,389,1635,488,246,296,386.0,306.1,116.2,97.6,9.6,7.5,582.309398,400.8058405,8.709383757,990.7794962,298.7318629,2391.945155,150,1039198,209461,50,20,32.5,31.3,33.8,3427,24.4,23.6,25.3,2523,5.1,4.7,5.6,1050,4.6,3.9,5.4,43,10.4,9.8,11.1,547,2.6,2.5,2.8,152,2
97,17352,1664,1667,1710,1971,2037,2656,2918,1930,799,449.5,353.7,134.3,114.6,9.6,7.3,15.74769365,5.445323188,0.188549972,23.11119856,4.955093262,52.09510024,0,17275,5109,824,21,34.1,31.8,36.5,4876,25.6,23.9,27.3,3663,7.2,6.5,8.1,1032,6.6,5.5,7.9,946,10.1,9.1,11.0,1439,3.0,2.8,3.3,435,5
98,14523,11752,190,374,532,389,1635,488,246,296,449.5,353.7,134.3,114.6,9.6,7.3,146.4366707,50.63566869,1.753312628,214.9093732,46.07705586,484.4285903,11,161197,34945,827,21,32.0,30.0,34.0,44103,23.9,22.5,25.3,32902,5.8,5.2,6.5,1050,5.6,4.7,6.6,7733,7.9,7.2,8.6,10817,2.5,2.3,2.7,152,3
99,14523,331,190,374,532,389,1635,488,246,296,449.5,353.7,134.3,114.6,9.6,7.3,1465.423087,506.7219679,17.54577451,2150.644068,461.1029542,4847.780526,216,1582857,319971,280,21,29.2,27.5,30.8,3427,21.0,19.9,22.1,2523,5.1,4.6,5.7,1050,4.8,3.9,5.8,43,7.5,6.9,8.2,547,2.4,2.2,2.6,152,2
100,11327,1391,1180,1333,1740,1707,1585,1315,669,407,449.5,353.7,134.3,114.6,9.6,7.3,10.27974447,3.55458597,0.123081232,15.08647683,3.234574768,34.00652377,0,10912,2283,828,21,32.8,30.7,35.0,2931,26.5,24.9,28.1,2366,5.5,4.9,6.1,488,5.0,4.2,6.0,448,8.1,7.4,8.9,726,2.5,2.3,2.7,222,6
101,14523,331,190,374,532,389,1635,488,246,296,449.5,353.7,134.3,114.6,9.6,7.3,640.1702473,221.361551,7.66487365,939.5091129,201.4328795,2117.75349,59,694389,155147,829,21,32.9,31.0,34.8,3427,23.8,22.6,25.1,2523,5.5,4.9,6.2,1050,4.9,4.0,6.0,43,8.2,7.5,8.9,547,2.5,2.3,2.7,152,2
102,14523,331,190,374,532,389,1635,488,246,296,449.5,353.7,134.3,114.6,9.6,7.3,732.6162515,253.3280333,8.771746307,1075.182184,230.5214929,2423.575026,447,780685,125537,830,21,29.0,27.7,30.2,3427,22.2,21.4,23.1,2523,5.0,4.6,5.3,1050,5.0,4.4,5.7,43,8.7,8.2,9.1,547,2.6,2.5,2.8,152,1
103,103551,14483,15859,10414,14054,14610,15615,10476,5099,2941,302.7,265.0,104.9,96.0,7.4,6.6,53.1487019,33.43939161,2.343710119,59.33092938,64.7011628,173.1577326,25,98799,15454,900,23,32.2,30.0,34.4,24418,29.0,27.1,30.6,21996,4.7,4.2,5.3,3601,3.9,3.2,4.7,2953,7.2,6.5,8.0,5497,2.2,2.0,2.4,1665,2
104,63955,9229,9369,10804,9009,7060,6776,5882,3329,2497,302.7,265.0,104.9,96.0,7.4,6.6,32.82561472,20.6527826,1.447518427,36.64387199,39.96062681,106.9453969,0,62040,10982,13,23,33.7,31.8,35.5,16204,29.0,27.3,30.5,13964,5.3,4.8,5.9,2567,4.6,4.0,5.4,2225,7.9,7.3,8.6,3819,2.4,2.3,2.6,1165,4
105,14523,331,190,374,532,389,1635,488,246,296,302.7,265.0,104.9,96.0,7.4,6.6,646.4154218,406.7030362,28.5051245,721.6061045,786.9209961,2106.012466,311,1224763,229263,909,23,30.3,28.7,31.9,3427,24.2,23.1,25.2,2523,4.7,4.3,5.3,1050,4.0,3.3,4.8,43,7.9,7.2,8.5,547,2.4,2.3,2.6,152,1
106,9002,1036,1464,1767,912,862,939,1096,560,366,191.3,174.8,65.9,61.2,7.1,6.7,6.28762209,0.322519446,0.298405842,3.553742303,3.306577868,10.19101164,0,9106,1890,757,24,59.9,57.1,62.4,4262,46.2,43.8,48.5,3287,9.7,8.9,10.4,690,10.7,9.3,12.1,760,20.1,18.9,21.3,1432,4.8,4.4,5.1,339,5
107,22628,3524,3295,3142,2571,2334,2819,2636,1477,830,191.3,174.8,65.9,61.2,7.1,6.7,15.80496697,0.810705401,0.750091913,8.932912778,8.311624527,25.61677532,10,24296,4799,958,24,59.6,57.6,61.4,9851,43.1,41.6,44.7,7122,10.2,9.4,11.0,1689,11.2,9.8,12.6,1852,20.0,18.7,21.2,3307,4.8,4.5,5.1,790,5
108,17622,2409,2792,2703,1975,1810,2224,1910,1142,657,191.3,174.8,65.9,61.2,7.1,6.7,12.30842885,0.631352774,0.584148828,6.9566815,6.472841056,19.94956756,0,18267,3568,312,24,59.7,57.7,61.6,7855,48.9,47.2,50.5,6433,10.7,10.0,11.5,1413,12.4,11.1,13.8,1633,21.9,20.7,23.1,2882,5.2,4.9,5.6,688,6
109,8257,1101,1257,980,983,835,1147,1028,597,329,191.3,174.8,65.9,61.2,7.1,6.7,5.767262341,0.295827934,0.273709958,3.259636769,3.032927511,9.347609768,0,8678,1849,964,24,65.0,62.9,66.9,3969,49.2,47.5,50.8,3006,11.5,10.6,12.4,703,13.1,11.6,14.7,802,22.8,21.2,24.0,1392,5.4,5.0,5.8,329,6
110,1308,78,125,273,165,141,205,161,89,71,191.3,174.8,65.9,61.2,7.1,6.7,0.913598055,0.046862412,0.04335868,0.516362467,0.480449217,1.480764633,0,1296,285,965,24,62.7,60.5,64.7,725,47.4,45.6,49.4,548,11.4,10.6,12.2,132,12.9,11.7,14.3,150,20.6,19.5,21.7,238,4.9,4.6,5.2,56,6
111,7106,944,817,984,891,789,992,896,469,324,191.3,174.8,65.9,61.2,7.1,6.7,4.963323991,0.254590444,0.235555645,2.805253589,2.610146893,8.044582174,0,7463,1641,36,24,64.3,62.0,66.2,3536,49.9,47.7,51.7,2744,11.8,10.8,12.8,647,13.1,11.3,14.8,718,24.0,22.4,25.4,1320,5.7,5.2,6.1,311,6
112,10027,940,1501,1541,1022,1141,1214,1227,837,604,191.3,174.8,65.9,61.2,7.1,6.7,7.003553288,0.359242666,0.332383401,3.958384145,3.683076681,11.35139677,0,10082,2367,967,24,59.1,57.1,60.8,4849,43.2,41.9,44.8,3545,10.6,10.0,11.4,872,11.2,10.2,12.4,923,19.2,18.2,20.1,1573,4.6,4.3,4.9,379,5
113,24715,3052,3164,3010,3052,2992,3215,3067,1957,1206,191.3,174.8,65.9,61.2,7.1,6.7,17.26267273,0.88547746,0.819273538,9.756803046,9.078212842,27.97943265,6,25466,5805,46,24,60.4,58.6,62.0,11465,43.5,42.3,44.9,8264,10.8,9.9,11.6,2052,12.2,10.8,13.6,2323,17.0,16.0,17.9,3226,4.2,4.0,4.5,803,6
114,34178,4658,4624,4608,4100,3987,4541,4073,2388,1199,191.3,174.8,65.9,61.2,7.1,6.7,23.87228925,1.224513398,1.132960995,13.49253548,12.55412335,38.69233458,0,34229,7047,973,24,59.3,57.5,60.9,15243,47.2,45.9,48.6,12137,9.3,8.6,10.0,2398,10.3,9.3,11.5,2661,16.6,15.6,17.4,4260,3.9,3.7,4.1,997,6
115,7051,868,922,940,733,884,979,884,556,285,191.3,174.8,65.9,61.2,7.1,6.7,4.924908171,0.25261993,0.233732459,2.7835411,2.589944518,7.982317606,0,7537,1751,414,24,62.9,60.9,64.6,3422,45.4,43.7,47.0,2472,11.4,10.6,12.3,622,13.1,11.7,14.5,712,22.4,21.2,23.7,1221,5.2,4.9,5.6,285,6
116,4377,550,613,462,476,454,641,626,330,225,191.3,174.8,65.9,61.2,7.1,6.7,3.057200832,0.156817109,0.145092465,1.727919358,1.607741761,4.955127523,0,4631,994,978,24,63.3,61.1,65.3,2102,46.1,44.3,47.8,1531,12.3,11.2,13.3,407,13.3,11.6,15.0,441,23.1,21.6,24.5,766,5.5,5.1,6.0,184,6
117,25735,3012,3429,4205,3672,3234,3225,2740,1403,815,191.3,174.8,65.9,61.2,7.1,6.7,17.97511158,0.922021543,0.853085353,10.15947102,9.452875076,29.13415737,0,26915,4684,979,24,60.3,58.3,62.3,12094,45.4,43.7,46.9,9099,8.9,8.2,9.6,1785,10.2,9.1,11.5,2050,18.8,17.6,19.9,3771,4.2,3.9,4.5,839,5
118,14465,1716,1908,1755,1672,1730,1829,1896,1203,756,191.3,174.8,65.9,61.2,7.1,6.7,10.10336076,0.518245255,0.479497946,5.710384627,5.313224712,16.37558136,0,14670,3582,985,24,59.9,58.3,61.5,6690,45.4,44.0,46.8,5068,10.8,10.0,11.6,1205,11.8,10.6,13.1,1320,18.2,17.3,19.2,2035,4.4,4.2,4.7,497,6
119,8792,981,1048,1269,1225,947,1177,1168,611,366,191.3,174.8,65.9,61.2,7.1,6.7,6.140943503,0.314995664,0.291444586,3.470840072,3.229441526,9.953274201,0,9084,2046,444,24,61.2,59.2,63.2,4239,48.6,47.0,50.4,3366,11.2,10.4,12.1,777,12.5,11.1,13.8,863,20.8,19.6,21.9,1437,5.0,4.6,5.3,343,6
120,111876,12796,13703,374,532,12987,11868,11578,5959,2777,247.1,236.2,91.5,88.0,9.8,9.4,53.0784511,41.17792536,5.897605678,36.22814917,61.81954523,121.322174,8,100733,17127,499,26,25.7,23.9,27.5,22956,22.8,21.4,24.3,20395,4.7,4.2,5.2,4209,4.6,3.8,5.4,4082,6.8,6.1,7.5,6052,2.2,2.0,2.4,1955,5
121,118791,12235,13975,374,532,13392,13577,14026,8141,3736,247.1,236.2,91.5,88.0,9.8,9.4,56.35920381,43.72311248,6.262133756,38.46739307,65.64058062,128.8210373,32,114231,22759,1047,26,27.8,26.1,29.6,26831,22.3,21.0,23.6,21514,5.8,5.2,6.4,5548,5.4,4.6,6.4,5228,8.2,7.5,9.0,7922,2.5,2.4,2.7,2446,4
122,16736,1576,1659,1584,2074,2111,2495,2807,1656,774,247.1,236.2,91.5,88.0,9.8,9.4,7.940228089,6.159978537,0.882247565,5.419520759,9.247845016,18.14909277,4,16001,4577,263,26,33.5,31.1,35.7,4616,24.6,23.1,26.1,3393,7.5,6.7,8.3,1030,6.8,5.6,8.1,935,10.2,9.2,11.3,1409,3.1,2.9,3.4,427,6
123,89786,7558,11068,13321,10105,9488,12599,13134,8115,4398,315.1,287.6,105.9,99.6,9.7,8.6,67.11818869,34.48577545,1.853362212,57.52042009,38.45726591,148.136594,54,89280,23734,1118,29,34.0,31.7,36.0,25559,26.2,24.8,27.7,19719,6.7,6.0,7.6,5071,7.6,6.3,9.0,5701,9.7,8.7,10.6,7281,2.8,2.6,3.1,2129,5
124,14523,331,190,374,532,389,1635,488,246,296,306.5,271.0,97.7,87.5,7.6,6.7,580.0884731,195.781174,8.621942141,743.3796456,284.7343819,1647.421823,147,937920,211672,1123,30,29.7,28.2,31.3,3427,21.8,20.8,22.9,2523,5.9,5.4,6.5,1050,5.3,4.4,6.2,43,9.9,9.2,10.6,547,2.7,2.5,2.8,152,2
125,14523,331,190,374,532,389,1635,488,246,296,306.5,271.0,97.7,87.5,7.6,6.7,418.6810533,141.3058041,6.222919407,536.5370757,205.508119,1189.032942,105,679756,109974,1127,30,29.9,28.5,31.2,3427,24.0,23.0,25.1,2523,5.4,5.1,5.8,1050,4.8,4.3,5.4,43,11.1,10.4,11.7,547,2.7,2.6,2.8,152,1
126,124714,11185,15937,13618,12121,389,1635,488,9937,296,306.5,271.0,97.7,87.5,7.6,6.7,77.23473012,26.06689641,1.147951399,98.97580967,37.91039499,219.3427137,12,125717,30279,1128,30,34.6,32.1,36.7,34804,28.4,26.8,30.1,28575,6.2,5.4,6.9,6220,5.8,4.6,7.1,5827,9.1,8.1,10.0,9137,2.6,2.4,2.8,2641,2
127,14523,331,190,374,532,389,1635,488,246,296,306.5,271.0,97.7,87.5,7.6,6.7,306.0728242,103.3002717,4.549206378,392.2303548,150.2347667,869.2312869,91,498847,110520,657,30,31.0,29.1,33.0,3427,25.6,24.2,27.0,2523,5.6,5.1,6.3,1050,5.1,4.1,6.1,43,8.7,8.0,9.5,547,2.5,2.4,2.7,152,2
128,14523,331,190,374,532,389,1635,488,246,296,306.5,271.0,97.7,87.5,7.6,6.7,205.088139,69.21771158,3.048255827,262.8191305,100.66679,582.4399061,28,333316,67698,801,30,33.9,32.3,35.4,3427,26.2,25.0,27.3,2523,5.5,5.0,6.0,1050,4.8,4.0,5.6,43,9.5,8.9,10.1,547,2.5,2.3,2.6,152,2
129,14523,13585,190,16395,15171,389,1635,488,246,4995,306.5,271.0,97.7,87.5,7.6,6.7,87.19608678,29.42887685,1.29600854,111.7412241,42.79989179,247.6324611,10,143570,32694,287,30,33.9,31.7,36.1,38332,26.2,24.7,27.7,29586,6.3,5.6,7.0,7128,6.3,5.3,7.4,7120,9.6,8.7,10.4,10789,2.6,2.4,2.8,2967,2
130,19101,2168,2497,1989,2561,2294,2881,2409,1437,865,244.8,213.8,91.1,82.1,7.7,7.3,9.316102486,4.849478006,0.373737967,8.924133399,10.34616078,26.38043111,6,18031,4309,1145,31,32.2,30.4,34.1,4783,24.3,22.9,25.7,3607,5.0,4.6,5.6,747,4.1,3.4,4.9,609,7.8,7.2,8.5,1154,2.4,2.3,2.6,359,5
131,14523,13745,190,16163,532,389,1635,488,246,296,244.8,213.8,91.1,82.1,7.7,7.3,73.186591,38.09712956,2.936056977,70.10731173,81.27865047,207.2426559,22,147514,42681,1152,31,33.6,31.9,35.3,41312,23.6,22.5,24.6,29044,7.1,6.5,7.8,1050,6.3,5.3,7.5,7800,11.5,10.7,12.5,547,3.5,3.3,3.7,152,4
132,14523,331,190,374,532,389,1635,488,246,296,375.1,304.1,112.9,94.8,10.2,7.4,1666.754722,1175.358793,21.93967836,2738.494794,856.4404567,6464.01078,318,2635121,476741,181,32,34.3,33.1,35.6,3427,25.4,24.7,26.2,2523,6.3,5.9,6.7,1050,6.6,5.9,7.4,43,11.6,11.0,12.2,547,3.2,3.0,3.4,152,1
133,14523,331,190,374,532,389,1635,488,246,296,375.1,304.1,112.9,94.8,10.2,7.4,876.5674123,618.1360715,11.53835465,1440.209086,450.4128801,3399.505114,461,1363069,318040,320,32,34.1,32.6,35.7,3427,25.0,24.1,26.0,2523,6.0,5.5,6.7,1050,5.7,4.8,6.8,43,9.9,9.2,10.7,547,2.7,2.5,2.9,152,2
134,14523,331,190,374,532,389,1635,488,246,296,375.1,304.1,112.9,94.8,10.2,7.4,1051.035137,741.1668759,13.83489277,1726.861314,540.0608744,4076.126118,761,1653877,344283,1168,32,29.1,27.9,30.4,3427,19.7,19.0,20.5,2523,5.4,5.0,5.9,1050,5.3,4.5,6.1,43,8.7,8.2,9.2,547,2.7,2.6,2.9,152,1
135,102793,8118,15701,374,11563,9927,11043,11098,6273,3344,375.1,304.1,112.9,94.8,10.2,7.4,66.33449284,46.77762627,0.87316833,108.9882398,34.08512518,257.2585343,16,104415,18998,1182,32,28.6,26.8,30.2,25108,22.1,20.9,23.3,19401,5.4,4.8,5.9,4705,5.9,5.0,6.8,5160,7.8,7.1,8.4,6833,2.3,2.2,2.5,2054,4
136,14523,14406,190,374,532,389,1635,488,8824,4057,255.0,223.5,86.2,78.1,7.1,6.2,66.33614857,59.65612513,1.575079211,71.08951262,56.59034595,210.6527813,13,141812,25896,194,33,31.4,29.6,33.2,36831,25.0,23.6,26.4,29330,5.6,5.1,6.1,6571,5.6,4.7,6.6,6602,8.9,8.2,9.6,10467,2.5,2.3,2.6,2894,3
137,14301,2743,2485,1752,1664,1462,1709,1424,701,361,237.6,217.1,87.0,79.6,10.5,9.7,8.598545937,4.27105017,0.73379276,6.604134844,11.04452181,16.99012468,0,14657,2206,1273,34,59.2,57.3,61.2,5591,45.1,43.4,46.7,4259,10.3,9.6,11.1,976,10.6,9.4,12.0,1005,18.3,17.2,19.4,1729,4.3,4.1,4.6,411,6
138,32384,4190,4194,3851,3945,4024,4310,4210,2445,1215,292.7,248.6,93.7,83.7,8.3,7.1,16.73022339,6.194532126,0.537450462,21.9024915,14.97658348,63.11441453,4,32624,7195,35,35,59.2,57.0,61.2,14644,43.7,41.8,45.4,10808,9.3,8.4,10.3,2308,11.5,9.9,13.2,2850,14.7,13.5,15.8,3640,3.5,3.2,3.7,857,5
139,22082,3194,3199,2757,2529,2693,2940,2407,1620,743,206.7,189.1,73.9,68.5,6.2,5.8,6.333817304,7.213047469,0.700024017,7.386653425,12.65643422,26.10809573,0,22136,4650,579,36,59.6,58.1,61.2,9666,41.3,40.1,42.6,6696,12.2,11.5,13.0,1982,13.8,12.6,15.1,2244,18.6,17.8,19.5,3014,4.5,4.3,4.8,732,6
